date,open,high,low,close,adj_close,volume
2015-11-09,209.3100,209.4900,206.9500,208.0800,174.8350,131008700
2015-11-10,207.5100,208.6000,207.1900,208.5600,175.2383,75874600
2015-11-11,208.8800,208.9400,207.6600,207.7400,174.5493,67846000
2015-11-12,206.5000,207.0600,204.8200,204.8400,172.1126,121315200
2015-11-13,204.3500,204.6700,202.4400,202.5400,170.1801,153577100
2015-11-16,202.3200,205.6900,202.1800,205.6200,172.7680,117645200
2015-11-17,205.9900,207.0400,204.8800,205.4700,172.6420,121123700
2015-11-18,206.0400,208.9000,205.9900,208.7300,175.3811,121342500
2015-11-19,208.5900,209.0500,208.2000,208.5500,175.2299,88220500
2015-11-20,209.4500,210.1200,208.8600,209.3100,175.8684,94011500
2015-11-23,209.3800,209.9800,208.5200,209.0700,175.6668,64931200
2015-11-24,207.8700,209.8300,207.4100,209.3500,175.9020,98874400
2015-11-25,209.5000,209.7400,209.0100,209.3200,175.8768,51980100
2015-11-27,209.4300,209.8000,208.8600,209.5600,176.0785,37317800
2015-11-30,209.7500,209.8900,208.5600,208.6900,175.3475,112822700
2015-12-01,209.4400,210.8200,209.1100,210.6800,177.0196,97858400
2015-12-02,210.6200,211.0000,208.2300,208.5300,175.2130,108441300
2015-12-03,208.8300,209.1500,204.7500,205.6100,172.7596,166224200
2015-12-04,205.6100,209.9700,205.6100,209.6200,176.1289,192913900
2015-12-07,209.2300,209.7300,207.2000,208.3500,175.0618,102027100
2015-12-08,206.4900,208.2900,205.7800,206.9500,173.8855,103372400
2015-12-09,206.1900,208.6800,204.1800,205.3400,172.5327,162401500
2015-12-10,205.4200,207.4300,205.1400,205.8700,172.9780,116128900
2015-12-11,203.3500,204.1400,201.5100,201.8800,169.6256,211173300
2015-12-14,202.0700,203.0500,199.9500,202.9000,170.4825,182385200
2015-12-15,204.7000,206.1100,202.8700,205.0300,172.2722,154069600
2015-12-16,206.3700,208.3900,204.8000,208.0300,174.7929,197017000
2015-12-17,208.4000,208.4800,204.8400,204.8600,172.1294,173092500
2015-12-18,202.7700,202.9300,199.8300,200.0200,169.0629,251393500
2015-12-21,201.4100,201.8800,200.0900,201.6700,170.4575,99094300
2015-12-22,202.7200,203.8500,201.5500,203.5000,172.0043,111026200
2015-12-23,204.6900,206.0700,204.5800,206.0200,174.1343,110987200
2015-12-24,205.7200,206.3300,205.4200,205.6800,173.8469,48539600
2015-12-28,204.8600,205.2600,203.9400,205.2100,173.4497,65899900
2015-12-29,206.5100,207.7900,206.4700,207.4000,175.3007,92640700
2015-12-30,207.1100,207.2100,205.7600,205.9300,174.0582,63317700
2015-12-31,205.1300,205.8900,203.8700,203.8700,172.3170,114877900
2016-01-04,200.4900,201.0300,198.5900,201.0200,169.9082,222353500
2016-01-05,201.4000,201.9000,200.0500,201.3600,170.1955,110845800
2016-01-06,198.3400,200.0600,197.6000,198.8200,168.0487,152112600
2016-01-07,195.3300,197.4400,193.5900,194.0500,164.0169,213436100
2016-01-08,195.1900,195.8500,191.5800,191.9200,162.2165,209817200
2016-01-11,193.0100,193.4100,189.8200,192.1100,162.3772,187941300
2016-01-12,193.8200,194.5500,191.1400,193.6600,163.6872,172330500
2016-01-13,194.4500,194.8600,188.3800,188.8300,159.6048,221168900
2016-01-14,189.5500,193.2600,187.6600,191.9300,162.2250,240795600
2016-01-15,186.7700,188.7600,185.5200,187.8100,158.7426,324846400
2016-01-19,189.9600,190.1100,186.2000,188.0600,158.9540,195244400
2016-01-20,185.0300,187.5000,181.0200,185.6500,156.9169,286547800
2016-01-21,186.2100,188.8700,184.6400,186.6900,157.7960,195772900
2016-01-22,189.7800,190.7600,188.8800,190.5200,161.0332,168319600
2016-01-25,189.9200,190.1500,187.4100,187.6400,158.5990,130371700
2016-01-26,188.4200,190.5300,188.0200,190.2000,160.7628,141036800
2016-01-27,189.5800,191.5600,187.0600,188.1300,159.0131,185681700
2016-01-28,189.9600,190.2000,187.1600,189.1100,159.8415,143798800
2016-01-29,190.0200,193.8800,189.8800,193.7200,163.7380,210529300
2016-02-01,192.5300,194.5800,191.8400,193.6500,163.6788,136061600
2016-02-02,191.9600,191.9700,189.5400,190.1600,160.7290,182564900
2016-02-03,191.4100,191.7800,187.1000,191.3000,161.6925,205054900
2016-02-04,190.7100,192.7500,189.9600,191.6000,161.9461,139531800
2016-02-05,190.9900,191.6700,187.2000,187.9500,158.8610,180788300
2016-02-08,185.7700,186.1200,182.8000,185.4200,156.7226,191526700
2016-02-09,183.3600,186.9400,183.2000,185.4300,156.7310,184513100
2016-02-10,186.4100,188.3400,185.1200,185.2700,156.5958,148214100
2016-02-11,182.3400,184.1000,181.0900,182.8600,154.5588,219058900
2016-02-12,184.9600,186.6500,183.9600,186.6300,157.7453,127632400
2016-02-16,188.7700,189.8100,187.6300,189.7800,160.4078,120250700
2016-02-17,191.1600,193.3200,191.0100,192.8800,163.0279,136009500
2016-02-18,193.2000,193.2700,191.7200,192.0900,162.3603,102343000
2016-02-19,191.1700,192.1800,190.4500,192.0000,162.2842,114793000
2016-02-22,193.8700,194.9500,193.7900,194.7800,164.6339,103640300
2016-02-23,194.0000,194.3200,192.1800,192.3200,162.5547,111455300
2016-02-24,190.6300,193.5300,189.3200,193.2000,163.2985,150812200
2016-02-25,193.7300,195.5500,192.8300,195.5400,165.2763,110728300
2016-02-26,196.5700,196.6800,194.9000,195.0900,164.8960,129833700
2016-02-29,195.1100,196.2300,193.3300,193.5600,163.6027,125918100
2016-03-01,195.0100,198.2100,194.4500,198.1100,167.4485,141799700
2016-03-02,197.7400,199.0600,197.2500,199.0000,168.2008,102415000
2016-03-03,198.7900,199.8000,198.1100,199.7800,168.8601,95172200
2016-03-04,200.0100,201.3500,199.0300,200.4300,169.4095,129293600
2016-03-07,199.3400,201.0700,199.2500,200.5900,169.5447,100219000
2016-03-08,199.3200,199.9200,198.2100,198.4000,167.6936,123974900
2016-03-09,199.3600,199.7900,198.4300,199.3800,168.5220,94801200
2016-03-10,199.9600,201.0700,197.3800,199.5400,168.6572,156838700
2016-03-11,201.2600,202.8100,199.5200,202.7600,171.3789,137964500
2016-03-14,202.1600,203.0400,201.7700,202.5000,171.1591,73612000
2016-03-15,201.3600,202.5300,201.0500,202.1700,170.8801,93169100
2016-03-16,201.6000,203.8200,201.5500,203.3400,171.8691,129303200
2016-03-17,203.2400,205.2300,202.7700,204.6300,172.9594,134278500
2016-03-18,204.1700,204.7800,203.8000,204.3800,173.6392,138372400
2016-03-21,204.0700,204.9400,203.8000,204.6700,173.8855,72926700
2016-03-22,203.7600,205.2300,203.5700,204.5600,173.7920,97471900
2016-03-23,204.1100,204.3300,203.0100,203.2100,172.6451,81052500
2016-03-24,202.0000,203.1600,201.7400,203.1200,172.5686,84360900
2016-03-28,203.6100,203.8600,202.7100,203.2400,172.6706,62408200
2016-03-29,202.7600,205.2500,202.4000,205.1200,174.2678,92922900
2016-03-30,206.3000,206.8700,205.5900,206.0200,175.0324,86365300
2016-03-31,205.9100,206.4100,205.3300,205.5200,174.6077,94584100
2016-04-01,204.3500,207.1400,203.9800,206.9200,175.7971,114423500
2016-04-04,206.8300,207.0700,205.8900,206.2500,175.2278,63497000
2016-04-05,204.6700,206.2600,203.8900,204.1900,173.4777,99662200
2016-04-06,204.1900,206.4900,203.9800,206.4200,175.3723,91839800
2016-04-07,205.1400,205.5600,203.0900,203.9500,173.2738,113859000
2016-04-08,205.3400,205.8500,203.8700,204.5000,173.7410,95040600
2016-04-11,205.2500,206.0700,203.9100,204.0200,173.3333,83757500
2016-04-12,204.2200,206.2500,203.7000,205.9200,174.9474,115350600
2016-04-13,207.0000,208.1000,206.8400,208.0000,176.7146,96336400
2016-04-14,208.0700,208.6000,207.6000,208.0100,176.7231,65212900
2016-04-15,208.0100,208.1700,207.4000,207.7800,176.5277,75761600
2016-04-18,207.7800,209.2800,207.0000,209.2400,177.7682,82531000
2016-04-19,209.7400,210.2000,208.9400,209.9000,178.3288,88316100
2016-04-20,209.9500,210.9200,209.3900,210.1000,178.4988,81100300
2016-04-21,210.1200,210.2500,208.6500,208.9700,177.5388,85695000
2016-04-22,208.5500,209.2900,207.9100,208.9700,177.5388,99251700
2016-04-25,208.2600,208.6600,207.5400,208.6100,177.2328,66166500
2016-04-26,209.0400,209.5200,208.3600,208.9200,177.4962,75864200
2016-04-27,208.4700,209.8100,208.0500,209.3500,177.8615,77329400
2016-04-28,208.4600,209.7600,206.9600,207.4500,176.2473,97216200
2016-04-29,206.7200,207.1300,205.0300,206.3300,175.2957,142424100
2016-05-02,206.9200,208.1800,206.4100,207.9700,176.6891,62188000
2016-05-03,206.5200,206.8000,205.2800,206.1600,175.1514,106422100
2016-05-04,204.9900,205.8500,204.4200,205.0100,174.1743,92243800
2016-05-05,205.5600,205.9800,204.4700,204.9700,174.1403,67619200
2016-05-06,204.0600,205.7700,203.8800,205.7200,174.7775,89315000
2016-05-09,205.5700,206.4000,205.3600,205.8900,174.9220,74374900
2016-05-10,206.7200,208.4700,206.6400,208.4500,177.0969,77472200
2016-05-11,207.9100,208.5400,206.5000,206.5000,175.4403,81727000
2016-05-12,207.2900,207.4900,205.3700,206.5600,175.4912,89586300
2016-05-13,206.2100,206.8600,204.3800,204.7600,173.9620,96474600
2016-05-16,204.9600,207.3400,204.8900,206.7800,175.6781,77486800
2016-05-17,206.4600,206.8000,204.2300,204.8500,174.0384,114924900
2016-05-18,204.4400,206.3000,203.6300,204.9100,174.0894,120062100
2016-05-19,204.0600,204.5400,202.7800,204.2000,173.4862,115430500
2016-05-20,204.9200,206.1000,204.8600,205.4900,174.5822,104990400
2016-05-23,205.5100,205.8400,204.9900,205.2100,174.3443,58682600
2016-05-24,206.1700,208.2400,206.1400,207.8700,176.6042,93537800
2016-05-25,208.6700,209.7700,207.8700,209.2800,177.8020,76621400
2016-05-26,209.4400,209.7100,208.9700,209.3400,177.8531,55280700
2016-05-27,209.5300,210.2500,209.4700,210.2400,178.6177,64211200
2016-05-31,210.5600,210.6900,209.1800,209.8400,178.2778,109879400
2016-06-01,209.1200,210.4800,208.8900,210.2700,178.6432,69936200
2016-06-02,209.8000,210.9300,209.2400,210.9100,179.1869,63044700
2016-06-03,210.2500,210.6900,208.8600,210.2800,178.6517,101757100
2016-06-06,210.7000,211.7700,210.5100,211.3500,179.5607,64887000
2016-06-07,211.5300,212.3400,211.5000,211.6800,179.8411,60974800
2016-06-08,211.8400,212.5200,211.6900,212.3700,180.4273,66170900
2016-06-09,211.5100,212.2200,211.1900,212.0800,180.1809,73786900
2016-06-10,210.4600,210.8600,209.4300,210.0700,178.4732,113829200
2016-06-13,209.3600,210.3700,208.3500,208.4500,177.0969,117751200
2016-06-14,208.0000,208.7400,206.9200,208.0400,176.7486,125059300
2016-06-15,208.0400,209.3600,207.5300,207.7500,176.5022,109124500
2016-06-16,207.7500,208.5700,205.5900,208.3700,177.0289,149533100
2016-06-17,207.1700,207.2000,205.7500,206.5200,176.3697,117055700
2016-06-20,208.8200,209.6100,207.7500,207.8500,177.5055,82789600
2016-06-21,208.3000,208.9200,207.7800,208.4400,178.0093,72461700
2016-06-22,208.6500,209.5000,207.9300,208.1000,177.7190,95560500
2016-06-23,209.8100,210.8700,209.2700,210.8100,180.0333,102731400
2016-06-24,203.6300,210.8500,202.7200,203.2400,173.5686,333444400
2016-06-27,201.5900,201.6000,198.6500,199.6000,170.4599,230775800
2016-06-28,201.4800,203.2300,201.1200,203.2000,173.5344,159382400
2016-06-29,204.8400,206.9300,204.7200,206.6600,176.4893,137328600
2016-06-30,207.2100,209.5400,206.5600,209.4800,178.8976,165021900
2016-07-01,209.4800,210.4900,209.2900,209.9200,179.2732,106055300
2016-07-05,208.9500,209.0800,207.7100,208.4100,177.9837,109803700
2016-07-06,207.8300,209.8000,207.0600,209.6600,179.0512,96021500
2016-07-07,209.8700,210.6500,208.6300,209.5300,178.9402,85593800
2016-07-08,211.0500,212.9400,210.7800,212.6500,181.6048,133971000
2016-07-11,213.1900,214.0700,212.9500,213.4000,182.2453,73633900
2016-07-12,214.5300,215.3000,213.4300,214.9500,183.5690,101275600
2016-07-13,215.4400,215.4500,214.3500,214.9200,183.5433,87324100
2016-07-14,216.4000,216.6700,215.6600,216.1200,184.5681,91230900
2016-07-15,216.7800,217.0100,215.3100,215.8300,184.3205,107155400
2016-07-18,215.9700,216.6000,215.6700,216.4100,184.8158,58725900
2016-07-19,215.9200,216.2300,215.6300,216.1900,184.6279,54345700
2016-07-20,216.1900,217.3700,216.1900,217.0900,185.3965,58159500
2016-07-21,216.9600,217.2200,215.7500,216.2700,184.6963,67777300
2016-07-22,216.4100,217.3000,216.1000,217.2400,185.5246,62787500
2016-07-25,217.0000,217.0600,215.9700,216.6500,185.0208,55873100
2016-07-26,216.5300,217.1700,215.7600,216.7500,185.1061,70080500
2016-07-27,217.1900,217.2700,215.6200,216.5200,184.9097,84083900
2016-07-28,216.2900,217.1100,215.7500,216.7700,185.1233,65035700
2016-07-29,216.4600,217.5400,216.1300,217.1200,185.4221,79519400
2016-08-01,217.1900,217.6500,216.4100,216.9400,185.2684,73311400
2016-08-02,216.6500,216.8300,214.5700,215.5500,184.0813,92295500
2016-08-03,215.4800,216.2500,215.1300,216.1800,184.6194,53993600
2016-08-04,216.3100,216.7800,214.2500,216.4100,184.8158,46585500
2016-08-05,216.4100,218.2300,216.4100,218.1800,186.3274,71892200
2016-08-08,218.4000,218.5200,217.7400,218.0500,186.2164,39906500
2016-08-09,218.1300,218.7600,217.8000,218.1800,186.3274,51251700
2016-08-10,218.3100,218.4000,217.2300,217.6400,185.8662,57941100
2016-08-11,218.2600,218.9400,217.9500,218.6500,186.7288,72504300
2016-08-12,218.2900,218.7100,217.9900,218.4600,186.5666,61313500
2016-08-15,218.8900,219.5000,218.8800,219.0900,187.1046,49813500
2016-08-16,218.6000,218.6800,217.9600,217.9600,186.1395,53213600
2016-08-17,218.0000,218.5300,217.0200,218.3700,186.4897,75134300
2016-08-18,218.3400,218.9000,218.2100,218.8600,186.9081,52989300
2016-08-19,218.3100,218.7500,217.7400,218.5400,186.6348,75443000
2016-08-22,218.2600,218.8000,217.8300,218.5300,186.6263,61368800
2016-08-23,219.2500,219.6000,218.9000,218.9700,187.0021,53399200
2016-08-24,218.8000,218.9100,217.3600,217.8500,186.0456,71728900
2016-08-25,217.4000,218.1900,217.2200,217.7000,185.9175,69224800
2016-08-26,217.9200,219.1200,216.2500,217.2900,185.5673,122506300
2016-08-29,217.4400,218.6700,217.4000,218.3600,186.4811,70502200
2016-08-30,218.2600,218.5900,217.3500,218.0000,186.1736,58114500
2016-08-31,217.6100,217.7500,216.4700,217.3800,185.6442,85269500
2016-09-01,217.3700,217.7300,216.0300,217.3900,185.6527,97844200
2016-09-02,218.3900,218.8700,217.7000,218.3700,186.4897,79293900
2016-09-06,218.7000,219.1200,217.8600,219.0300,187.0533,56702100
2016-09-07,218.8400,219.2200,218.3000,219.0100,187.0362,76554900
2016-09-08,218.6200,218.9400,218.1500,218.5100,186.6092,74102900
2016-09-09,216.9700,217.0300,213.2500,213.2800,182.1427,221589100
2016-09-12,212.3900,216.8100,212.3100,216.3400,184.7560,168110900
2016-09-13,214.8400,215.1500,212.5000,213.2300,182.1000,182828800
2016-09-14,213.2900,214.7000,212.5000,213.1500,182.0318,134185500
2016-09-15,212.9600,215.7300,212.7500,215.2800,183.8508,134427900
2016-09-16,213.4800,213.6900,212.5700,213.3700,183.1401,155236400
2016-09-19,214.1300,214.8800,213.0300,213.4100,183.1744,80250500
2016-09-20,214.4100,214.5900,213.3800,213.4200,183.1830,69665300
2016-09-21,214.2400,216.0300,213.4400,215.8200,185.2430,110284400
2016-09-22,217.0000,217.5300,216.7100,217.1800,186.4103,76678700
2016-09-23,216.7200,216.8800,215.8800,215.9900,185.3889,73630900
2016-09-26,215.0200,215.2300,214.0100,214.2400,183.8868,89827300
2016-09-27,214.0500,215.6800,213.6200,215.5700,185.0284,78494800
2016-09-28,215.8300,216.8200,214.7100,216.6400,185.9468,87411000
2016-09-29,216.4000,216.8700,214.0400,214.6800,184.2645,128070600
2016-09-30,215.6500,217.1200,215.3600,216.3000,185.6550,117202900
2016-10-03,215.8200,216.0400,215.0400,215.7800,185.2086,83512100
2016-10-04,215.9100,216.1700,213.9900,214.6800,184.2645,119948100
2016-10-05,215.4100,216.1300,215.3300,215.6300,185.0800,72816000
2016-10-06,215.3700,216.0400,214.7400,215.7800,185.2086,62927400
2016-10-07,216.1000,216.3000,214.1900,215.0400,184.5735,89788300
2016-10-10,216.1600,216.7000,215.9900,216.1600,185.5348,51855000
2016-10-11,215.6600,215.7400,212.5800,213.4300,183.1916,130367400
2016-10-12,213.5900,214.3200,213.0100,213.7100,183.4319,73866100
2016-10-13,212.1600,213.5900,211.2100,213.0100,182.8311,101357000
2016-10-14,214.1500,214.6900,213.0300,213.1200,182.9255,93346200
2016-10-17,213.0900,213.3900,212.1700,212.3800,182.2904,58275700
2016-10-18,214.2400,214.3100,213.2700,213.7100,183.4319,76869700
2016-10-19,214.0200,214.6400,213.6000,214.2800,183.9211,66519200
2016-10-20,213.8700,214.5300,213.1100,213.8800,183.5779,73639800
2016-10-21,213.8800,214.0800,212.7600,213.9800,183.6637,89089100
2016-10-24,215.0000,215.3200,214.4800,214.8900,184.4447,60146600
2016-10-25,214.6800,214.9800,213.9800,214.1700,183.8267,66542300
2016-10-26,213.2100,214.4200,212.9300,213.7400,183.4576,75705500
2016-10-27,214.5800,214.6200,213.0800,213.1700,182.9684,77220200
2016-10-28,213.1400,213.9300,211.7100,212.5400,182.4277,140623200
2016-10-31,212.9300,213.1900,212.3600,212.5500,182.4363,61272500
2016-11-01,212.9300,212.9900,209.6000,211.0100,181.1145,122781800
2016-11-02,210.6500,211.1000,209.2300,209.7400,180.0244,103330800
2016-11-03,209.9900,210.2400,208.4600,208.7800,179.2004,88939300
2016-11-04,208.9100,209.8900,208.3800,208.5500,179.0030,109122100
2016-11-07,208.5500,213.1900,208.5500,213.1500,182.9512,109794900
2016-11-08,212.6900,214.7700,212.3800,214.1100,183.7752,106772100
2016-11-09,212.3700,217.1000,212.3400,216.3800,185.7237,258429000
2016-11-10,217.3000,218.3100,215.2200,216.9200,186.1871,172113300
2016-11-11,216.0800,216.7000,215.3200,216.4200,185.7580,100552700
2016-11-14,217.0300,217.2700,215.7200,216.5900,185.9039,94580000
2016-11-15,217.0400,218.2800,216.8000,218.2800,187.3545,91652600
2016-11-16,217.5600,218.1400,217.4200,217.8700,187.0025,65617700
2016-11-17,218.0500,219.0600,217.9200,218.9900,187.9639,69797200
2016-11-18,219.0700,219.2700,218.2900,218.5000,187.5433,86265800
2016-11-21,219.1700,220.1800,219.0000,220.1500,188.9595,72402600
2016-11-22,220.5100,220.7900,219.7300,220.5800,189.3286,67429000
2016-11-23,219.9800,220.7600,219.7500,220.7000,189.4316,56620200
2016-11-25,221.1000,221.5600,221.0100,221.5200,190.1354,37872300
2016-11-28,221.1600,221.4800,220.3600,220.4800,189.2427,76572500
2016-11-29,220.5200,221.4400,220.1700,220.9100,189.6118,69886700
2016-11-30,221.6300,221.8200,220.3100,220.3800,189.1570,113291800
2016-12-01,220.7300,220.7300,219.1500,219.5700,188.4617,79040500
2016-12-02,219.6700,220.2500,219.2600,219.6800,188.5561,74840300
2016-12-05,220.6500,221.4000,220.4200,221.0000,189.6890,67837800
2016-12-06,221.2200,221.7400,220.6600,221.7000,190.2899,59877400
2016-12-07,221.5200,224.6700,221.3800,224.6000,192.7791,110738100
2016-12-08,224.5700,225.7000,224.2600,225.1500,193.2511,99714400
2016-12-09,225.4100,226.5300,225.3700,226.5100,194.4184,88005800
2016-12-12,226.4000,226.9600,225.7600,226.2500,194.1953,102016100
2016-12-13,227.0200,228.3400,227.0000,227.7600,195.4913,110477500
2016-12-14,227.4100,228.2300,225.3700,225.8800,193.8777,142501800
2016-12-15,226.1600,227.8100,225.8900,226.8100,194.6759,124972600
2016-12-16,226.0100,226.0800,224.6700,225.0400,194.2952,156420200
2016-12-19,225.2500,226.0200,225.0800,225.5300,194.7182,90341100
2016-12-20,226.1500,226.5700,225.8800,226.4000,195.4694,89838800
2016-12-21,226.2500,226.4500,225.7700,225.7700,194.9254,67909000
2016-12-22,225.6000,225.7400,224.9200,225.3800,194.5887,56219100
2016-12-23,225.4300,225.7200,225.2100,225.7100,194.8736,36697800
2016-12-27,226.0200,226.7300,226.0000,226.2700,195.3571,42672500
2016-12-28,226.5700,226.5900,224.2700,224.4000,193.7426,64095000
2016-12-29,224.4800,224.8900,223.8400,224.3500,193.6994,48696100
2016-12-30,224.7300,224.8300,222.7300,223.5300,192.9914,108998300
2017-01-03,225.0400,225.8300,223.8800,225.2400,194.4679,91366500
2017-01-04,225.6200,226.7500,225.6100,226.5800,195.6248,78744400
2017-01-05,226.2700,226.5800,225.4800,226.4000,195.4694,78379000
2017-01-06,226.5300,227.7500,225.9000,227.2100,196.1687,71559900
2017-01-09,226.9100,227.0700,226.4200,226.4600,195.5212,46939700
2017-01-10,226.4800,227.4500,226.0100,226.4600,195.5212,63771900
2017-01-11,226.3600,227.1000,225.5900,227.1000,196.0737,74650000
2017-01-12,226.5000,226.7500,224.9600,226.5300,195.5816,72113200
2017-01-13,226.7300,227.4000,226.6900,227.0500,196.0306,62717900
2017-01-17,226.3100,226.7800,225.8000,226.2500,195.3399,61240800
2017-01-18,226.5400,226.8000,225.9000,226.7500,195.7716,54793300
2017-01-19,226.8400,227.0000,225.4100,225.9100,195.0463,66608800
2017-01-20,226.7000,227.3100,225.9700,226.7400,195.7630,129168600
2017-01-23,226.7400,226.8100,225.2700,226.1500,195.2535,75061600
2017-01-24,226.4000,228.0800,226.2700,227.6000,196.5054,95555300
2017-01-25,228.7000,229.5700,228.5100,229.5700,198.2063,84437700
2017-01-26,229.4000,229.7100,229.0100,229.3300,197.9990,59970700
2017-01-27,229.4200,229.5900,228.7600,228.9700,197.6883,59711100
2017-01-30,228.1700,228.2000,226.4100,227.5500,196.4622,79737300
2017-01-31,226.9800,227.6000,226.3200,227.5300,196.4450,75880800
2017-02-01,227.5300,228.5900,226.9400,227.6200,196.5227,79117700
2017-02-02,227.6200,228.1000,226.8200,227.7700,196.6522,69657600
2017-02-03,228.8200,229.5500,228.4600,229.3400,198.0077,80563200
2017-02-06,228.8700,229.3300,228.5400,228.9300,197.6537,57790100
2017-02-07,229.3800,229.6600,228.7200,228.9400,197.6624,57931200
2017-02-08,228.9400,229.3900,228.3100,229.2400,197.9214,51566200
2017-02-09,229.2400,230.9500,229.2400,230.6000,199.0956,65955200
2017-02-10,231.0000,231.7700,230.6200,231.5100,199.8812,66015900
2017-02-13,232.0800,233.0700,232.0500,232.7700,200.9691,55182100
2017-02-14,232.5600,233.7100,232.1600,233.7000,201.7721,71109000
2017-02-15,233.4500,235.1400,233.3900,234.9200,202.8254,86785800
2017-02-16,234.9500,235.1600,233.8500,234.7200,202.6527,84722400
